Region,Algoritmo,RMSE,R2
2,GBM150,31.438191789479955,0.7801733200644696
3,GBM150,31.163298615552574,0.6935181367469778
3,GBM150,34.86034881045423,0.6164858488579699
3,GBM150,30.92359084979098,0.6982149137744239
3,GBM150,26.37806212716658,0.7804144738765242
3,GBM150,28.691246147030864,0.7402133919307265
3,GBM150,29.060484387552595,0.7334837863361701
3,GBM150,31.103232774662146,0.6946984578495761
3,GBM150,31.12302586416027,0.6943097661960829
3,GBM150,35.49143246156039,0.6024744994217947
3,GBM150,30.59115618203468,0.7046685352156856
3,GBM150,30.987666804761762,0.6969629762677665
3,GBM150,33.84240022387059,0.6385566397213971
3,GBM150,34.43788692789119,0.6257249058236882
3,GBM150,33.418096558914186,0.6475631135323339
3,GBM150,33.157469341282535,0.6530389764961049
3,GBM150,27.634209522889602,0.759002782134623
3,GBM150,30.629480153916706,0.7039281013245375
3,GBM150,34.92303702473288,0.6151052869927032
3,GBM150,34.395400540915034,0.6266478304813901
3,GBM150,31.98416318492417,0.6771595663798793
3,GBM150,31.41052184434217,0.6886361130551709
3,GBM150,30.928325784366084,0.6981224897061411
3,GBM150,33.37934748262625,0.6483799575556435
3,GBM150,32.8828724455341,0.6587619649852643
3,GBM150,28.794905327482663,0.7383328243602818
3,GBM150,29.536532420449753,0.7246805123592274
3,GBM150,30.7316674825566,0.7019492714583184
3,GBM150,31.164614974434755,0.6934922441963405
3,GBM150,35.54167012565596,0.6013483185182635
3,GBM150,33.46417968041155,0.6465904315505882
1,GBM200,37.08013307097382,0.624741488120913
1,GBM200,39.74078412379733,0.5689567508415501
1,GBM200,33.38400107956231,0.6958241324400419
1,GBM200,35.49097508369784,0.6562174357275525
1,GBM200,40.67772336817658,0.5483923802059616
1,GBM200,34.80235300283051,0.6694286590537961
1,GBM200,42.99332687947969,0.49551287245695497
1,GBM200,39.77716995603922,0.5681670811050523
1,GBM200,41.014199320830336,0.540890309845705
1,GBM200,40.82013196927271,0.5452247798404664
1,GBM200,39.943632880562085,0.5645451751627122
1,GBM200,39.88624824162397,0.5657954604477676
1,GBM200,41.51035902676343,0.5297151772674226
1,GBM200,31.374085815515894,0.7313479591223516
1,GBM200,33.84585185633707,0.687349676549307
1,GBM200,44.672115471402705,0.45534559263188634
1,GBM200,46.79397228287968,0.4023763015354114
1,GBM200,36.546770391839225,0.6354593250057715
1,GBM200,44.61531480795399,0.4567297699116766
1,GBM200,39.30328222670081,0.5783951251899748
1,GBM200,33.63215226640812,0.6912853032758048
1,GBM200,37.26537543730036,0.6209827415895973
1,GBM200,39.16263351229309,0.5814071933712518
1,GBM200,37.486598189743205,0.6164693767745071
1,GBM200,41.9726345353441,0.5191823034181681
1,GBM200,42.77030428155656,0.5007332271857888
1,GBM200,34.53228161146718,0.6745393167900602
1,GBM200,36.3303352137281,0.6397642634865377
1,GBM200,38.78040215084647,0.5895383367200873
1,GBM200,38.96234274563364,0.5856778908753999
2,GBM200,29.93831572461595,0.8006482691100012
2,GBM200,33.507403579451044,0.7502837320218291
2,GBM200,31.835988193941223,0.774575065258921
2,GBM200,30.693519095126263,0.7904639989092392
2,GBM200,34.94150107569892,0.7284508804120025
2,GBM200,31.17992854668324,0.7837702163001229
2,GBM200,35.24303126335813,0.7237439531061164
2,GBM200,30.339809260165612,0.7952655269828343
2,GBM200,35.526336026161815,0.7192846758935204
2,GBM200,36.2084635997633,0.7084013714623771
2,GBM200,36.07392776934903,0.7105642680656681
2,GBM200,29.358098511458646,0.8083004340581468
2,GBM200,30.133629345212615,0.7980386957654159
2,GBM200,33.84665462257261,0.745201549687799
2,GBM200,29.224939463424267,0.8100354675149596
2,GBM200,26.896397368249776,0.8391009397653484
2,GBM200,37.939953435367585,0.6798460460951199
2,GBM200,30.291491839970192,0.7959171042272046
2,GBM200,36.594136930462675,0.7021563809367146
2,GBM200,30.46727296932364,0.7935416510775494
2,GBM200,31.0528344642485,0.7855293939387099
2,GBM200,32.09839076162947,0.7708436995678724
2,GBM200,31.573873671137456,0.7782717564621937
2,GBM200,30.375795181983577,0.7947795695404758
2,GBM200,32.50984212723307,0.7649311927643389
2,GBM200,34.16396786382887,0.7404016713684113
2,GBM200,32.48885163559959,0.7652346465237954
2,GBM200,34.348210082765476,0.7375941555510483
2,GBM200,27.564760986455717,0.8310050430609591
2,GBM200,37.21100812442651,0.6920301830238742
3,GBM200,32.2376149270433,0.6720227322401616
3,GBM200,34.09988870152067,0.6330356630733243
3,GBM200,34.95293356182202,0.6144460118868694
3,GBM200,33.74815948191387,0.6405668554940088
3,GBM200,34.1408428480026,0.6321536815442617
3,GBM200,34.59934055299691,0.6222072845482205
3,GBM200,34.951797184284096,0.6144710814718718
3,GBM200,33.029312873729936,0.6557158616101827
3,GBM200,28.027129448539327,0.7521007712574769
3,GBM200,30.109077078365118,0.7139033162776245
3,GBM200,31.785848066859213,0.6811506447265326
3,GBM200,34.083105807063504,0.6333967908309461
3,GBM200,33.38724985722134,0.648213449674987
3,GBM200,31.775158783625244,0.6813650607758064
3,GBM200,31.174126982953798,0.6933051121352329
3,GBM200,32.985815091666794,0.6566220709194542
3,GBM200,36.082965192757484,0.5891130239417297
3,GBM200,33.020365311151124,0.6559023678589992
3,GBM200,28.214783006585574,0.7487700766015637
3,GBM200,31.47345513003503,0.6873871823489737
3,GBM200,31.25187838702241,0.691773348613986
3,GBM200,29.233622724044146,0.730298592754438
3,GBM200,32.31885103911119,0.6703676986424874
3,GBM200,31.775397357860424,0.6813602760083832
3,GBM200,30.411066168347208,0.7081355302914445
3,GBM200,34.365981148371496,0.6272862354122337
3,GBM200,25.276317666500425,0.798374458638663
3,GBM200,30.880996618881337,0.6990457002723617
3,GBM200,36.393561358615855,0.5820088857864993
3,GBM200,29.276870816075036,0.7295000123472604
1,NN2C64N,33.07338951734789,0.7014580292316631
1,NN2C64N,33.37647915433324,0.6959611879336294
1,NN2C64N,31.98449569631509,0.7207925521024816
1,NN2C64N,33.709640891419646,0.6898611044772849
1,NN2C64N,33.228881387490155,0.6986442885194395
1,NN2C64N,35.06034787039642,0.6645093464452532
1,NN2C64N,33.37315413049927,0.6960217626836662
1,NN2C64N,32.784387282095466,0.7066526787549814
1,NN2C64N,31.50879140038669,0.7290360753824443
1,NN2C64N,31.33499018408722,0.732017083137672
1,NN2C64N,31.651573141356252,0.7265747712267271
1,NN2C64N,30.907697979969996,0.7392758240286872
1,NN2C64N,32.51298647106896,0.7114894421094233
1,NN2C64N,33.64521756216785,0.6910453999692392
1,NN2C64N,33.3432363108949,0.6965665292734727
1,NN2C64N,31.84257366456065,0.7232648608638998
1,NN2C64N,32.932256647198855,0.7040005074707971
1,NN2C64N,34.995237610687425,0.6657542628176036
1,NN2C64N,33.520035302713076,0.6933401502097506
1,NN2C64N,32.662654087643034,0.7088271167144269
1,NN2C64N,31.96518301851639,0.7211296288896906
1,NN2C64N,32.44741152173649,0.7126520536366369
1,NN2C64N,31.248503173472837,0.7334943490324781
1,NN2C64N,31.82843371730317,0.7235105791597293
1,NN2C64N,33.96744814754818,0.6850991549174599
1,NN2C64N,31.479665759018726,0.7295367832925791
1,NN2C64N,31.793810443876165,0.7241117876338292
1,NN2C64N,32.6322830097786,0.7093683539871387
1,NN2C64N,30.368345101945966,0.7482959311929401
1,NN2C64N,33.6340356155368,0.6912507272052799
2,NN2C64N,30.880173083941145,0.7879077817008902
2,NN2C64N,31.16550815265698,0.7839701781202855
2,NN2C64N,28.83167274575012,0.8151136016221066
2,NN2C64N,31.45058252923254,0.7800000052651412
2,NN2C64N,29.293964505968333,0.8091370708127564
2,NN2C64N,30.552085383449935,0.7923906059667654
2,NN2C64N,30.488687882202708,0.7932513171587506
2,NN2C64N,30.317320482729663,0.7955689251724324
2,NN2C64N,29.92852945573118,0.800778576425974
2,NN2C64N,30.034731430796597,0.7993621855563332
2,NN2C64N,29.530489155606684,0.8060425059301372
2,NN2C64N,31.049386819290422,0.7855770145485115
2,NN2C64N,30.873197685267783,0.7880035882032128
2,NN2C64N,31.24040729931885,0.7829305741946067
2,NN2C64N,30.063033133935118,0.798983885703853
2,NN2C64N,31.109745054961216,0.7847425521736616
2,NN2C64N,31.60572851811037,0.777824128000272
2,NN2C64N,29.01408327647136,0.8127667442796611
2,NN2C64N,29.41790467067746,0.8075186060118135
2,NN2C64N,30.83118549109475,0.7885801643374266
2,NN2C64N,31.805028295061593,0.7750132950763372
2,NN2C64N,29.094636219325782,0.8117256549408411
2,NN2C64N,31.88002888150962,0.7739509454120599
2,NN2C64N,29.010065203642384,0.8128185994258174
2,NN2C64N,28.38233685231213,0.8208315308942793
2,NN2C64N,28.999752909549393,0.8129516516308756
2,NN2C64N,31.07129479273692,0.7852743206262854
2,NN2C64N,30.692649987107583,0.7904758650520499
2,NN2C64N,30.800919796516688,0.78899504474955
2,NN2C64N,31.099012946499688,0.7848910437667261
3,NN2C64N,26.182163128341173,0.7836639052632767
3,NN2C64N,27.488136062128046,0.7615438539840692
3,NN2C64N,25.946603753720957,0.7875391200728787
3,NN2C64N,26.250669313073868,0.782530328232893
3,NN2C64N,26.97466286618328,0.7703692798494537
3,NN2C64N,26.87010601973906,0.7721459791442422
3,NN2C64N,26.85643066689398,0.7723778495507749
3,NN2C64N,27.02323236490851,0.7695416076081449
3,NN2C64N,26.61301914309849,0.7764852286350412
3,NN2C64N,26.229994466081692,0.7828727485777855
3,NN2C64N,26.824225663123947,0.7729234303884305
3,NN2C64N,26.42348226358376,0.7796576183325912
3,NN2C64N,27.14685490958124,0.767428239491952
3,NN2C64N,27.738682879337233,0.7571771187985358
3,NN2C64N,25.993012347239535,0.7867784171607802
3,NN2C64N,28.132392327673944,0.7502351796372796
3,NN2C64N,26.918140520881195,0.7713306018596784
3,NN2C64N,26.28947955660436,0.7818868177830619
3,NN2C64N,26.827451713294472,0.7728688077897035
3,NN2C64N,26.60523071117568,0.7766160349024518
3,NN2C64N,26.38200253609562,0.7803488647054966
3,NN2C64N,27.129943269157213,0.7677179190794202
3,NN2C64N,26.500154990941123,0.778377032971616
3,NN2C64N,27.17396875548009,0.7669634295521284
3,NN2C64N,26.536869859139774,0.7777625086666016
3,NN2C64N,27.670544229585566,0.7583686174424272
3,NN2C64N,25.723407212572102,0.7911786387350741
3,NN2C64N,26.696362816401148,0.7750830794558219
3,NN2C64N,26.54943283897157,0.7775520372721343
3,NN2C64N,26.321893631164972,0.7813486332642596
1,NN2C128N,29.88344744040194,0.7562697808993122
1,NN2C128N,29.987218627660113,0.754574120572142
1,NN2C128N,30.258772662819023,0.7501090081378486
1,NN2C128N,30.605132722800068,0.7443554619227821
1,NN2C128N,31.546405172835065,0.728388760248537
1,NN2C128N,29.612273681815743,0.760673112351558
1,NN2C128N,30.365999704198636,0.7483348087384425
1,NN2C128N,29.134562701785605,0.7683325642213499
1,NN2C128N,29.338575046566806,0.7650767408932856
1,NN2C128N,30.473480987514534,0.7465501042103628
1,NN2C128N,29.67702048199135,0.7596253987687834
1,NN2C128N,30.143685116591136,0.7520062859373564
1,NN2C128N,30.32680053965106,0.7489841335084017
1,NN2C128N,29.319043138218227,0.7653894331205762
1,NN2C128N,28.967388428226567,0.7709835545621964
1,NN2C128N,30.27792104442934,0.7497926356165383
1,NN2C128N,29.127780839046007,0.7684404054753503
1,NN2C128N,30.28193300893957,0.7497263239585992
1,NN2C128N,29.60549042636106,0.7607827445599065
1,NN2C128N,28.746582025031913,0.7744616428352371
1,NN2C128N,30.850397986938,0.7402416445994369
1,NN2C128N,30.426746475391933,0.7473268959737587
1,NN2C128N,28.608257154965916,0.7766269440583226
1,NN2C128N,29.73220859706418,0.7587305544979739
1,NN2C128N,29.100869432204576,0.768868087610072
1,NN2C128N,30.28613890919239,0.7496567974051004
1,NN2C128N,30.112476275904996,0.7525195337199216
1,NN2C128N,29.680888522103867,0.7595627348505612
1,NN2C128N,30.56995763154813,0.7449427589954478
1,NN2C128N,29.72577727059309,0.7588349204246067
2,NN2C128N,26.48817630848686,0.8439479782430942
2,NN2C128N,27.52512215798397,0.8314907316993412
2,NN2C128N,27.281654441378993,0.8344585747180626
2,NN2C128N,26.83856007474838,0.8397921818222858
2,NN2C128N,27.21728330496047,0.8352388439760441
2,NN2C128N,27.106480382162196,0.8365776151433258
2,NN2C128N,26.370118660695685,0.8453359242085432
2,NN2C128N,25.95013497139005,0.8502232078817021
2,NN2C128N,26.369695020442485,0.8453408935757851
2,NN2C128N,26.85023720266792,0.8396527425859575
2,NN2C128N,28.46813368288414,0.8197466786517242
2,NN2C128N,26.41334845929713,0.8448284120996408
2,NN2C128N,25.858959995117363,0.851273830986729
2,NN2C128N,27.480219948366916,0.8320400674525509
2,NN2C128N,26.582141433135952,0.8428388451468678
2,NN2C128N,27.64665730796158,0.8299993659135434
2,NN2C128N,27.269150344411496,0.8346102863142543
2,NN2C128N,25.644304816055723,0.8537327340839681
2,NN2C128N,26.545482361925032,0.8432720238853012
2,NN2C128N,27.678180630065686,0.829611468027577
2,NN2C128N,26.21127352512893,0.8471936058232665
2,NN2C128N,31.25561402664556,0.7827191992965694
2,NN2C128N,26.278783375075157,0.8464054547543307
2,NN2C128N,28.50979460240564,0.8192187189337388
2,NN2C128N,26.11997690406434,0.8482562334412443
2,NN2C128N,26.324552031853546,0.8458699704670953
2,NN2C128N,25.709675135544416,0.8529860790500989
2,NN2C128N,26.754061460049638,0.840799391460989
2,NN2C128N,27.844777610824117,0.8275541330669812
2,NN2C128N,27.174159456730408,0.835760535007189
3,NN2C128N,25.489341569765283,0.794961615677205
3,NN2C128N,24.407158147477865,0.8120023730960775
3,NN2C128N,24.392973169127202,0.8122208309207397
3,NN2C128N,24.43951435466069,0.8115035913757482
3,NN2C128N,23.96603744749416,0.818736482272785
3,NN2C128N,23.787825823639764,0.8214222130494043
3,NN2C128N,23.488814990117394,0.8258834107647058
3,NN2C128N,23.974429339185495,0.8186095184280717
3,NN2C128N,23.144445260931008,0.830951435023672
3,NN2C128N,24.41977223569376,0.8118080013111143
3,NN2C128N,23.419062287431,0.8269159932560921
3,NN2C128N,23.90787485479856,0.8196152227150559
3,NN2C128N,24.01719173167421,0.8179618609983372
3,NN2C128N,25.462983175592832,0.7953854546505401
3,NN2C128N,23.28564141175698,0.8288825312646522
3,NN2C128N,23.522528396223812,0.8253832343254186
3,NN2C128N,24.031944615617963,0.8177381535476722
3,NN2C128N,24.39866866157946,0.8121331319190279
3,NN2C128N,25.05580873363914,0.8018770494411007
3,NN2C128N,25.344624468019514,0.7972832391580302
3,NN2C128N,25.150596768255635,0.8003751855191552
3,NN2C128N,24.614970032261063,0.8087873767825322
3,NN2C128N,24.293934848171933,0.813742546196174
3,NN2C128N,23.524921308688235,0.8253477055011951
3,NN2C128N,25.335366002283088,0.7974313181621686
3,NN2C128N,23.840057114844953,0.8206371401669446
3,NN2C128N,24.471397944936363,0.8110114488205021
3,NN2C128N,23.968924295865307,0.8186928111562626
3,NN2C128N,23.724680646778403,0.8223690300832259
3,NN2C128N,24.179864626797407,0.8154875536368735
1,NN3C128N,27.294999580287445,0.7966640506030904
1,NN3C128N,28.118744117872648,0.7842057724428154
1,NN3C128N,27.93214275766246,0.7870603725500127
1,NN3C128N,25.757560400717942,0.8189254403506031
1,NN3C128N,27.42421179168734,0.7947343436007814
1,NN3C128N,30.480479647833494,0.7464336742285489
1,NN3C128N,26.52501510000496,0.8079743413044951
1,NN3C128N,29.68845272749842,0.7594401678588296
1,NN3C128N,26.06518692332451,0.8145744091950509
1,NN3C128N,27.079529605982955,0.7998616956492237
1,NN3C128N,26.290332186228408,0.8113572446959243
1,NN3C128N,26.47703243215096,0.8086684460639948
1,NN3C128N,26.052572389532287,0.8147538432717573
1,NN3C128N,25.458744677786026,0.8231023941621491
1,NN3C128N,28.692424974640645,0.7753106471747939
1,NN3C128N,26.48453974470231,0.8085599301706954
1,NN3C128N,25.197059985357225,0.8267202855195286
1,NN3C128N,28.24594926841324,0.782248912113533
1,NN3C128N,26.06733383593734,0.8145438620184151
1,NN3C128N,29.168986071326323,0.7677847966057811
1,NN3C128N,28.216465818665633,0.7827032570911546
1,NN3C128N,30.46378933696967,0.7467112907330746
1,NN3C128N,26.091284189672574,0.814202915710383
1,NN3C128N,26.8781495153247,0.8028273311854639
1,NN3C128N,26.51271279042577,0.808152423108415
1,NN3C128N,29.987589523819373,0.7545680494469651
1,NN3C128N,26.540005442028168,0.8077572372857974
1,NN3C128N,25.99558338172877,0.8155633946666996
1,NN3C128N,27.03313237019949,0.8005469297854028
1,NN3C128N,27.16283570387375,0.798628410802215
2,NN3C128N,24.463068197884763,0.8668972174096765
2,NN3C128N,24.17503295338641,0.8700131462165555
2,NN3C128N,23.390676404308095,0.8783111339333225
2,NN3C128N,24.880636770784996,0.8623144813677546
2,NN3C128N,24.001908081995072,0.8718682318741784
2,NN3C128N,25.075524143189714,0.860149081835029
2,NN3C128N,24.137867502769346,0.870412509189404
2,NN3C128N,24.699758210542498,0.8643091114167065
2,NN3C128N,24.755961084019994,0.8636908952959517
2,NN3C128N,24.334597504391812,0.8682915564859718
2,NN3C128N,23.397854343980455,0.87823643670381
2,NN3C128N,24.751521109245953,0.8637397849118524
2,NN3C128N,23.812566748798147,0.8738818175056033
2,NN3C128N,24.835773971770205,0.8628105610224144
2,NN3C128N,25.134968917032534,0.8594852265028792
2,NN3C128N,25.654001971333624,0.8536220939576122
2,NN3C128N,24.372863965246914,0.8678770044276194
2,NN3C128N,24.361138331260204,0.8680041009582549
2,NN3C128N,24.32825352526452,0.86836021977104
2,NN3C128N,25.018058496141943,0.8607893408127268
2,NN3C128N,25.58533026476451,0.854404706104313
2,NN3C128N,24.243821829096515,0.8692723512766138
2,NN3C128N,23.627140623850117,0.8758383100920579
2,NN3C128N,24.805085966392987,0.8631493843009796
2,NN3C128N,24.131734015436795,0.8704783577777313
2,NN3C128N,24.29508808827516,0.8687188903954238
2,NN3C128N,23.642052604277172,0.8756815343743432
2,NN3C128N,25.494223753463324,0.8554397572159416
2,NN3C128N,23.3231930220674,0.8790122791350159
2,NN3C128N,23.616138918452044,0.875953912087832
3,NN3C128N,22.651562893014187,0.8380748598094708
3,NN3C128N,23.23814175554758,0.8295799336461562
3,NN3C128N,22.97936292811539,0.833354379254841
3,NN3C128N,22.93783644731264,0.8339561325209084
3,NN3C128N,22.59448256392812,0.8388899112748879
3,NN3C128N,21.7872012732277,0.8501968906410956
3,NN3C128N,22.677772464046228,0.8376999237583443
3,NN3C128N,22.40577571799918,0.84156982368037
3,NN3C128N,24.647545986951606,0.8082809324934535
3,NN3C128N,24.78846126319419,0.8060824682808325
3,NN3C128N,22.06025287019426,0.8464184984041878
3,NN3C128N,21.999184975434808,0.8472676199032113
3,NN3C128N,22.640266108344175,0.8382363301073477
3,NN3C128N,24.880673100470357,0.8046370577877955
3,NN3C128N,21.759145183288027,0.8505824549325132
3,NN3C128N,22.236944550157457,0.8439484225683921
3,NN3C128N,22.58290892787216,0.8390549207602196
3,NN3C128N,23.212372408658812,0.829957690083704
3,NN3C128N,23.260824453490457,0.8292470779880292
3,NN3C128N,22.59627786483707,0.8388643074506714
3,NN3C128N,22.331575278603115,0.8426174217242107
3,NN3C128N,23.48574063982645,0.8259289865296594
3,NN3C128N,23.24228919061326,0.8295190966618347
3,NN3C128N,21.65427831174847,0.8520192018816781
3,NN3C128N,21.242524438375888,0.8575933763015833
3,NN3C128N,24.580933365344176,0.8093158146137892
3,NN3C128N,21.719405976357642,0.8511277256758729
3,NN3C128N,22.342295391615238,0.8424662846943761
3,NN3C128N,23.338414029319175,0.8281060399195552
3,NN3C128N,24.088076990221378,0.8168857266102887
1,NN3C64N,26.44766931320618,0.809092585434553
1,NN3C64N,28.403807383585853,0.7798082202938504
1,NN3C64N,26.81181012214258,0.8037994347956698
1,NN3C64N,27.982022252593882,0.7862991846519112
1,NN3C64N,27.21431460237993,0.7978644102476485
1,NN3C64N,28.048560572503302,0.7852816599652778
1,NN3C64N,26.373657210776017,0.8101595746473164
1,NN3C64N,27.67128246278112,0.7910191173883647
1,NN3C64N,28.002908160253167,0.7859800510894657
1,NN3C64N,26.796160861287404,0.8040284008939514
1,NN3C64N,27.223409512900325,0.7977292819284304
1,NN3C64N,27.16639556238668,0.7985756253457925
1,NN3C64N,28.90178822632453,0.7720196516746268
1,NN3C64N,25.76051853323303,0.8188838468695272
1,NN3C64N,27.08821442468207,0.7997333002419665
1,NN3C64N,27.061712661289942,0.8001249705344976
1,NN3C64N,25.624384544125466,0.8207930410256378
1,NN3C64N,28.517928246638423,0.7780352920231677
1,NN3C64N,30.492550940781378,0.746232792907797
1,NN3C64N,25.95034069217908,0.8162048226088368
1,NN3C64N,27.460333614834685,0.7941932558314517
1,NN3C64N,26.837117300590133,0.8034288797296454
1,NN3C64N,26.404138530841653,0.8097205054169576
1,NN3C64N,26.33405053150448,0.8107293327952533
1,NN3C64N,27.88859594722108,0.7877238098947819
1,NN3C64N,27.749140618580515,0.7898414519403629
1,NN3C64N,27.147314061346435,0.7988584843351711
1,NN3C64N,27.550604414722724,0.7928379280981732
1,NN3C64N,27.03845533199052,0.8004683753964753
1,NN3C64N,26.964284989010803,0.80156156141724
2,NN3C64N,24.209551789113213,0.8696416722014724
2,NN3C64N,23.927795708048915,0.8726582931074854
2,NN3C64N,23.844666997936656,0.8735415640724065
2,NN3C64N,24.676547459763576,0.8645640133116687
2,NN3C64N,24.327810562416776,0.8683650134567853
2,NN3C64N,23.837090992447557,0.8736219088813699
2,NN3C64N,23.997605485853335,0.8719141657087865
2,NN3C64N,23.275907223921312,0.8795023665359281
2,NN3C64N,24.32568458865141,0.8683880192508591
2,NN3C64N,23.540259568549487,0.8767497589587085
2,NN3C64N,24.66309610740066,0.8647116272066491
2,NN3C64N,24.048548364692877,0.8713697791494954
2,NN3C64N,23.536249974641187,0.8767917416163169
2,NN3C64N,24.192619180598108,0.8698239584854152
2,NN3C64N,24.341636490808177,0.8682153499220869
2,NN3C64N,23.886655933082803,0.8730958014854877
2,NN3C64N,24.356185526399226,0.8680577670444078
2,NN3C64N,24.21418518496746,0.86959176962253
2,NN3C64N,23.005663225452803,0.882284189115485
2,NN3C64N,24.509565210015143,0.8663907589999882
2,NN3C64N,23.730639989758007,0.8747481398751712
2,NN3C64N,23.47766987854548,0.8774042920124608
2,NN3C64N,23.294557247996654,0.8793091896108461
2,NN3C64N,23.78646699122807,0.8741581295986875
2,NN3C64N,23.56454799396962,0.8764952928915752
2,NN3C64N,24.427492202759833,0.8672840716441099
2,NN3C64N,23.085166680954753,0.8814691737139762
2,NN3C64N,23.713243845659964,0.8749317085247164
2,NN3C64N,23.444249673097193,0.8777530708843222
2,NN3C64N,24.8259362122122,0.8629192243893893
3,NN3C64N,22.971688946788507,0.8334656636147795
3,NN3C64N,23.494001875256238,0.825806504163421
3,NN3C64N,22.061066218482267,0.8464071732797749
3,NN3C64N,23.488422884380448,0.8258892238756459
3,NN3C64N,21.590895520852687,0.8528842234620577
3,NN3C64N,22.764662381258095,0.8364538351853055
3,NN3C64N,24.62147036252418,0.8086863724491146
3,NN3C64N,24.64779581799442,0.8082770458901108
3,NN3C64N,22.568240811988534,0.839263927881186
3,NN3C64N,23.68591622726643,0.8229490282816819
3,NN3C64N,22.217226903458126,0.8442250438172245
3,NN3C64N,22.487450485878156,0.8404126816666354
3,NN3C64N,23.704746394153496,0.8226674073784959
3,NN3C64N,22.180710288047333,0.8447366917772114
3,NN3C64N,22.704511079291564,0.8373169727708678
3,NN3C64N,23.878446118815717,0.8200590286865407
3,NN3C64N,22.65868773281501,0.837972979676042
3,NN3C64N,23.898160920292206,0.81976177609534
3,NN3C64N,25.14238097560688,0.800505584668057
3,NN3C64N,23.288847322165047,0.8288354099482667
3,NN3C64N,22.81580640717437,0.8357181506348954
3,NN3C64N,22.926970669816534,0.8341134070218507
3,NN3C64N,23.651268670392543,0.823466626747477
3,NN3C64N,23.572776822461787,0.8246364107536112
3,NN3C64N,23.500682060699518,0.8257074311920033
3,NN3C64N,23.133440322091822,0.8311121584114681
3,NN3C64N,22.76950933657122,0.8363841846604285
3,NN3C64N,23.712228570651163,0.8225554430371855
3,NN3C64N,22.345634834772103,0.8424191888885214
3,NN3C64N,22.10535134832955,0.8457899134235667
